caseNum,incomplete,place,state,country,year,month,day,articleTitle,newspaper,section,page,column,continuedPage,continuedColumn,displayPDF,link
253,,San Francisco,California,United States,1856,5,20,,Steamer Alta California,,1,6,,,Yes,Case 253 1856-05-20 Steamer Alta California p1c6.pdf
253,,Sacramento,California,United States,1856,5,21,,Sacramento Daily Union,,4,1,,,Yes,Case 253 1856-05-21 Sacramento Daily Union p4c1.pdf
253,,San Francisco,California,United States,1856,5,22,,Evening Bulletin,,1,2,,,Yes,Case 253 1856-05-22 San Francisco Evening Bulletin p1c2.pdf
253,,Sacramento,California,United States,1856,5,23,,Sacramento Daily Democratic State Journal,,2,4,,,Yes,Case 253 1856-05-23 Sacramento Daily Democratic State Journal p2c4.pdf
253,,Santa Cruz,California,United States,1877,5,12,,Santa Cruz Sentinel,,1,4-5,,,Yes,Case 253 1877-05-12 Santa Cruz Sentinel p1c4-5.pdf
254,,Marysville,California,United States,1856,5,23,,Marysville Daily Herald,,2,3,,,Yes,Case 254 1856-05-23 Marysville Daily Herald p2c3.pdf
256,,Marysville,California,United States,1868,7,14,,Marysville Daily Appeal,,2,1,,,Yes,Case 256 1868-07-14 Marysville Daily Appeal p2c1.pdf
256,,Sacramento,California,United States,1868,7,14,,Sacramento Daily Union,,3,3,,,Yes,Case 256 1868-07-14 Sacramento Daily Union p3c3.pdf
256,,San Francisco,California,United States,1868,7,15,,Alta California,,1,5,,,Yes,Case 256 1868-07-15 Alta California p1c5.pdf
256,,Sacramento,California,United States,1868,7,21,,Sacramento Daily Union,,3,3,,,Yes,Case 256 1868-07-21 Sacramento Daily Union p3c3.pdf
256,,Sacramento,California,United States,1869,1,1,,Sacramento Daily Union,,1,3,,,Yes,Case 256 1869-01-01 Sacramento Daily Union p1c3.pdf
257,,Marysville,California,United States,1856,7,30,,Marysville Daily Herald,,2,2,,,Yes,Case 257 1856-07-30 Marysville Daily Herald p2c2.pdf
258,,Sacramento,California,United States,1856,8,20,,Sacramento Daily Union,,2,3,,,Yes,Case 258 1856-08-20 Sacramento Daily Union p2c3.pdf
258,,Sacramento,California,United States,1856,8,20,,Sacramento Daily Union,,4,1,,,Yes,Case 258 1856-08-20 Sacramento Daily Union p4c1.pdf
258,,Marysville,California,United States,1856,8,22,,Marysville Daily Herald,,2,2,,,Yes,Case 258 1856-08-22 Marysville Daily Herald p2c2.pdf
258,,Marysville,California,United States,1856,8,22,,Marysville Daily Herald,,2,3,,,Yes,Case 258 1856-08-22 Marysville Daily Herald p2c3.pdf
260,,San Francisco,California,United States,1856,9,28,,Alta California,,2,4,,,Yes,Case 260 1856-09-28 Alta California p2c4.pdf
260,,Sacramento,California,United States,1856,9,28,,Sacramento Daily Union,,2,2,,,Yes,Case 260 1856-09-28 Sacramento Daily Union p2c2.pdf
262,,Sacramento,California,United States,1856,10,29,,Sacramento Daily Union,,3,2,,,Yes,Case 262 1856-10-29 Sacramento Daily Union p3c2.pdf
262,,San Francisco,California,United States,1856,11,1,,Evening Bulletin,,2,3,,,Yes,Case 262 1856-11-01 San Francisco Evening Bulletin p2c3.pdf
262,,Santa Cruz,California,United States,1856,11,1,,Pacific Sentinel,,2,3-4,,,Yes,Case 262 1856-11-01 Santa Cruz Pacific Sentinel p2c3-4.pdf
262,,Santa Cruz,California,United States,1856,11,1,,Pacific Sentinel,,2,3,,,Yes,Case 262 1856-11-01 Santa Cruz Pacific Sentinel p2c3.pdf
262,,Marysville,California,United States,1856,11,2,,Marysville Daily Herald,,3,1,,,Yes,Case 262 1856-11-02 Marysville Daily Herald p3c1.pdf
262,,Sacramento,California,United States,1856,11,3,,Sacramento Daily Union,,1,7,,,Yes,Case 262 1856-11-03 Sacramento Daily Union p1c7.pdf
262,,Sacramento,California,United States,1856,11,5,,Sacramento Daily Democratic State Journal,,1,3,,,Yes,Case 262 1856-11-05 Sacramento Daily Democratic State Journal p1c3.pdf
262,,Sacramento,California,United States,1856,11,6,,Sacramento Daily Union,,1,5-6,,,Yes,Case 262 1856-11-06 Sacramento Daily Union p1c5-6.pdf
262,,Los Angeles,California,United States,1856,11,8,,Los Angeles Star,,1,5,,,Yes,Case 262 1856-11-08 Los Angeles Star p1c5.pdf
262,,Santa Cruz,California,United States,1856,11,8,,Pacific Sentinel,,2,1,,,Yes,Case 262 1856-11-08 Santa Cruz Pacific Sentinel p2c1.pdf
262,,Sacramento,California,United States,1856,11,12,,Sacramento Daily Union,,2,1,,,Yes,Case 262 1856-11-12 Sacramento Daily Union p2c1.pdf
262,,Santa Cruz,California,United States,1856,11,15,,Pacific Sentinel,,2,4-5,,,Yes,Case 262 1856-11-15 Santa Cruz Pacific Sentinel p2c4-5.pdf
262,,Santa Cruz,California,United States,1856,11,22,,Pacific Sentinel,,2,3,,,Yes,Case 262 1856-11-22 Santa Cruz Pacific Sentinel p2c3.pdf
264,,Marysville,California,United States,1856,5,28,,Marysville Daily Appeal,,3,5,,,Yes,Case 264 1856-05-28 Marysville Daily Appeal p3c5.pdf
264,,Sacramento,California,United States,1856,5,28,,Sacramento Daily Union,,2,5,,,Yes,Case 264 1856-05-28 Sacramento Daily Union p2c5.pdf
264,,Sacramento,California,United States,1856,6,4,,Sacramento Daily Union,,2,1,,,Yes,Case 264 1856-06-04 Sacramento Daily Union p2c1.pdf
264,,Sacramento,California,United States,1856,6,19,,Sacramento Daily Union,,2,5,,,Yes,Case 264 1856-06-19 Sacramento Daily Union p2c5.pdf
264,,Sacramento,California,United States,1874,5,28,,Sacramento Daily Union,,2,1,,,Yes,Case 264 1874-05-28 Sacramento Daily Union p2c1.pdf
264,,Sacramento,California,United States,1874,6,4,,Sacramento Daily Union,,2,5,,,Yes,Case 264 1874-06-04 Sacramento Daily Union p2c5.pdf
264,,San Francisco,California,United States,1874,6,6,,Alta California,,1,8,,,Yes,Case 264 1874-06-06 Alta California p1c8.pdf
264,,Healdsburg,California,United States,1874,6,11,,Russian River Flag,,2,3,,,Yes,Case 264 1874-06-11 Russian River Flag p2c3.pdf
264,,Sacramento,California,United States,1874,6,19,,Sacramento Daily Union,,2,5,,,Yes,Case 264 1874-06-19 Sacramento Daily Union p2c5.pdf
267,,Los Angeles,California,United States,1857,1,31,,Los Angeles Star,,2,4,,,Yes,Case 267 1857-01-31-Los Angeles Star p2c4.pdf
267,,Los Angeles,California,United States,1857,2,7,,Los Angeles Star,,2,1-3,,,Yes,Case 267 1857-02-07 Los Angeles Star p2c1-3.pdf
267,,San Francisco,California,United States,1857,2,15,,Alta California,,2,3-4,,,Yes,Case 267 1857-02-15 Alta California p2c3-4.pdf
267,,New York,New York,United States,1857,3,17,,New York Times,,2,2-3,,,Yes,Case 267 1857-03-17 New York Times p2c2-3.pdf
267,,Detroit,Michigan,United States,1857,3,20,,Detroit Free Press,,1,5,,,Yes,Case 267 1857-03-20 Detroit Free Press p1c5.pdf
268,,Los Angeles,California,United States,1857,1,31,,Los Angeles Star,,2,4,,,Yes,Case 268 1857-01-31-Los Angeles Star p2c4.pdf
268,,Los Angeles,California,United States,1857,2,7,,Los Angeles Star,,2,1-3,,,Yes,Case 268 1857-02-07 Los Angeles Star p2c1-3.pdf
268,,San Diego,California,United States,1857,2,7,,San Diego Herald,,2,3-4,,,Yes,Case 268 1857-02-07 San Diego Herald p2c3-4.pdf
268,,San Francisco,California,United States,1857,2,14,,Evening Bulletin,,2,3-4,,,Yes,Case 268 1857-02-14 San Francisco Evening Bulletin p2c3-4.pdf
268,,Sacramento,California,United States,1857,2,16,,Sacramento Democratic State Journal,,1,5,,,Yes,Case 268 1857-02-16 Sacramento Democratic State Journal p1c5.pdf
268,,Marysville,California,United States,1857,2,17,,Marysville Daily Herald,,2,3,,,Yes,Case 268 1857-02-17 Marysville Daily Herald p2c3.pdf
268,,San Francisco,California,United States,1857,2,20,,Alta California,,1,2,,,Yes,Case 268 1857-02-20 Alta California p1c2.pdf
268,,Santa Cruz,California,United States,1857,2,21,,Pacific Sentinel,,1,4-5,,,Yes,Case 268 1857-02-21 Santa Cruz Pacific Sentinel p1c4-5.pdf
268,,New York,New York,United States,1857,3,17,,New York Times,,2,2-3,,,Yes,Case 268 1857-03-17 New York Times p2c2-3.pdf
268,,Detroit,Michigan,United States,1857,3,20,,Detroit Free Press,,1,5,,,Yes,Case 268 1857-03-20 Detroit Free Press p1c5.pdf
269,,Sacramento,California,United States,1857,2,2,,Sacramento Daily Democratic State Journal,,1,2-3,,,Yes,Case 269 1857-02-02 Sacramento Daily Democratic State Journal p1c2-3.pdf
269,,Sacramento,California,United States,1857,2,2,,Sacramento Daily Union,,1,5-6,,,Yes,Case 269 1857-02-02 Sacramento Daily Union p1c5-6.pdf
269,,Los Angeles,California,United States,1857,2,7,,Los Angeles Star,,2,1-3,,,Yes,Case 269 1857-02-07 Los Angeles Star p2c1-3.pdf
269,,San Francisco,California,United States,1857,2,14,,Alta California,,2,3,,,Yes,Case 269 1857-02-14 Alta California p2c3.pdf
269,,San Francisco,California,United States,1857,2,14,,Evening Bulletin,,2,3-4,,,Yes,Case 269 1857-02-14 San Francisco Evening Bulletin p2c3-4.pdf
269,,San Francisco,California,United States,1857,2,15,,Alta California,,2,3-4,,,Yes,Case 269 1857-02-15 Alta California p2c3-4.pdf
269,,Sacramento,California,United States,1857,2,16,,Sacramento Daily Union,,1,5-6,,,Yes,Case 269 1857-02-16 Sacramento Daily Union p1c5-6.pdf
269,,Sacramento,California,United States,1857,2,16,,Sacramento Democratic State Journal,,1,4-6,,,Yes,Case 269 1857-02-16 Sacramento Democratic State Journal p1c4-6.pdf
269,,Marysville,California,United States,1857,2,17,,Marysville Daily Herald,,2,3,,,Yes,Case 269 1857-02-17 Marysville Daily Herald p2c3.pdf
269,,San Francisco,California,United States,1857,2,20,,Alta California,,1,2,,,Yes,Case 269 1857-02-20 Alta California p1c2.pdf
269,,New York,New York,United States,1857,3,17,,New York Times,,2,2-3,,,Yes,Case 269 1857-03-17 New York Times p2c2-3.pdf
269,,Detroit,Michigan,United States,1857,3,20,,Detroit Free Press,,1,5,,,Yes,Case 269 1857-03-20 Detroit Free Press p1c5.pdf
270,,Los Angeles,California,United States,1857,2,14,,Los Angeles Star,,2,4,,,Yes,Case 270 1857-02-14 Los Angeles Star p2c4.pdf
270,,San Francisco,California,United States,1857,2,14,,Evening Bulletin,,2,3-4,,,Yes,Case 270 1857-02-14 San Francisco Evening Bulletin p2c3-4.pdf
270,,San Francisco,California,United States,1857,2,15,,Alta California,,2,3-4,,,Yes,Case 270 1857-02-15 Alta California p2c3-4.pdf
270,,Sacramento,California,United States,1857,2,16,,Sacramento Daily Union,,1,5-6,,,Yes,Case 270 1857-02-16 Sacramento Daily Union p1c5-6.pdf
270,,Sacramento,California,United States,1857,2,16,,Sacramento Democratic State Journal,,1,4-6,,,Yes,Case 270 1857-02-16 Sacramento Democratic State Journal p1c4-6.pdf
270,,San Francisco,California,United States,1857,2,16,,Evening Bulletin,,3,3,,,Yes,Case 270 1857-02-16 San Francisco Evening Bulletin p3c3.pdf
270,,San Francisco,California,United States,1857,2,20,,Alta California,,1,2,,,Yes,Case 270 1857-02-20 Alta California p1c2.pdf
270,,Stockton,California,United States,1857,2,21,,Weekly San Joaquin Republican,,1,6,,,Yes,Case 270 1857-02-21 Weekly San Joaquin Republican p1c6.pdf
270,,San Francisco,California,United States,1857,3,8,,Wide West,,2,6,,,Yes,Case 270 1857-03-08 Wide West p2c6.pdf
270,,New York,New York,United States,1857,3,17,,New York Times,,2,2-3,,,Yes,Case 270 1857-03-17 New York Times p2c2-3.pdf
270,x,Not Available,Not Available,Not Available,1857,3,17,,Unidentified newspaper may be San Diego Herald,,2,2-3,,,Yes,Case 270 1857-03-17 Unidentified newspaper may be San Diego Herald p2c2-3.pdf
270,,Detroit,Michigan,United States,1857,3,20,,Detroit Free Press,,1,5,,,Yes,Case 270 1857-03-20 Detroit Free Press p1c5.pdf
270,,Sacramento,California,United States,1857,11,20,,Sacramento Daily Union,,3,4,,,Yes,Case 270 1857-11-20 Sacramento Daily Union p3c4.pdf
271,,San Diego,California,United States,1857,2,7,,San Diego Herald,,2,3-4,,,Yes,Case 271 1857-02-07 San Diego Herald p2c3-4.pdf
271,,Los Angeles,California,United States,1857,2,14,,Los Angeles Star,,2,4,,,Yes,Case 271 1857-02-14 Los Angeles Star p2c4.pdf
271,,San Francisco,California,United States,1857,2,14,,Evening Bulletin,,2,3-4,,,Yes,Case 271 1857-02-14 San Francisco Evening Bulletin p2c3-4.pdf
271,,San Francisco,California,United States,1857,2,15,,Alta California,,2,3-4,,,Yes,Case 271 1857-02-15 Alta California p2c3-4.pdf
271,,Sacramento,California,United States,1857,2,16,,Sacramento Daily Union,,1,5-6,,,Yes,Case 271 1857-02-16 Sacramento Daily Union p1c5-6.pdf
271,,Sacramento,California,United States,1857,2,16,,Sacramento Democratic State Journal,,1,4-6,,,Yes,Case 271 1857-02-16 Sacramento Democratic State Journal p1c4-6.pdf
271,,San Francisco,California,United States,1857,2,16,,Evening Bulletin,,3,3,,,Yes,Case 271 1857-02-16 San Francisco Evening Bulletin p3c3.pdf
271,,Marysville,California,United States,1857,2,17,,Marysville Daily Herald,,2,3,,,Yes,Case 271 1857-02-17 Marysville Daily Herald p2c3.pdf
271,,San Francisco,California,United States,1857,2,20,,Alta California,,1,2,,,Yes,Case 271 1857-02-20 Alta California p1c2.pdf
271,,Stockton,California,United States,1857,2,21,,Weekly San Joaquin Republican,,1,6,,,Yes,Case 271 1857-02-21 San Joaquin Weekly Republican p1c6.pdf
271,,New York,New York,United States,1857,3,17,,New York Times,,2,2-3,,,Yes,Case 271 1857-03-17 New York Times p2c2-3.pdf
271,,Detroit,Michigan,United States,1857,3,20,,Detroit Free Press,,1,5,,,Yes,Case 271 1857-03-20 Detroit Free Press p1c5.pdf
271,,Los Angeles,California,United States,1857,5,9,,El Clamor Publico,,2,4,,,Yes,Case 271 1857-05-09 El Clamor Publico p2c4.pdf
272,,Los Angeles,California,United States,1857,2,7,,Los Angeles Star,,2,1-3,,,Yes,Case 272 1857-02-07 Los Angeles Star p2c1-3.pdf
272,,Los Angeles,California,United States,1857,2,7,,Los Angeles Star,,2,3,,,Yes,Case 272 1857-02-07 Los Angeles Star p2c3.pdf
272,,San Diego,California,United States,1857,2,7,,San Diego Herald,,2,3-4,,,Yes,Case 272 1857-02-07 San Diego Herald p2c3-4.pdf
272,,San Francisco,California,United States,1857,2,14,,Evening Bulletin,,2,3-4,,,Yes,Case 272 1857-02-14 San Francisco Evening Bulletin p2c3-4.pdf
272,,Sacramento,California,United States,1857,2,16,,Sacramento Daily Union,,1,5-6,,,Yes,Case 272 1857-02-16 Sacramento Daily Union p1c5-6.pdf
272,,Sacramento,California,United States,1857,2,16,,Sacramento Democratic State Journal,,1,4-6,,,Yes,Case 272 1857-02-16 Sacramento Democratic State Journal p1c4-6.pdf
272,,San Francisco,California,United States,1857,2,20,,Alta California,,1,2,,,Yes,Case 272 1857-02-20 Alta California p1c2.pdf
272,,Sacramento,California,United States,1857,2,26,,Sacramento Daily Union,,3,1,,,Yes,Case 272 1857-02-26 Sacramento Daily Union p3c1.pdf
272,,San Francisco,California,United States,1857,3,1,,Alta California,,1,1,,,Yes,Case 272 1857-03-01 Alta California p1c1.pdf
272,,Sacramento,California,United States,1857,10,12,,Sacramento Daily Union,,3,2,,,Yes,Case 272 1857-10-12 Sacramento Daily Union p3c2.pdf
272,,Sacramento,California,United States,1857,10,17,,Sacramento Daily Union,,2,3,,,Yes,Case 272 1857-10-17 Sacramento Daily Union p2c3.pdf
272,,San Francisco,California,United States,1857,10,18,,Alta California,,1,3,,,Yes,Case 272 1857-10-18 Alta California p1c3.pdf
273,,Sacramento,California,United States,1857,2,2,,Sacramento Daily Democratic State Journal,,1,2-3,,,Yes,Case 273 1857-02-02 Sacramento Daily Democratic State Journal p1c2-3.pdf
273,,Sacramento,California,United States,1857,2,2,,Sacramento Daily Union,,1,5-6,,,Yes,Case 273 1857-02-02 Sacramento Daily Union p1c5-6.pdf
273,,Los Angeles,California,United States,1857,2,7,,Los Angeles Star,,2,1-3,,,Yes,Case 273 1857-02-07 Los Angeles Star p2c1-3.pdf
273,,San Diego,California,United States,1857,2,7,,San Diego Herald,,2,3-4,,,Yes,Case 273 1857-02-07 San Diego Herald p2c3-4.pdf
273,,Los Angeles,California,United States,1857,2,14,,Los Angeles Star,,2,2,,,Yes,Case 273 1857-02-14 Los Angeles Star p2c2.pdf
273,,San Francisco,California,United States,1857,2,14,,Evening Bulletin,,2,3-4,,,Yes,Case 273 1857-02-14 San Francisco Evening Bulletin p2c3-4.pdf
273,,San Francisco,California,United States,1857,2,15,,Alta California,,2,3-4,,,Yes,Case 273 1857-02-15 Alta California p2c3-4.pdf
273,,Sacramento,California,United States,1857,2,16,,Sacramento Daily Union,,1,5-6,,,Yes,Case 273 1857-02-16 Sacramento Daily Union p1c5-6.pdf
273,,Sacramento,California,United States,1857,2,16,,Sacramento Democratic State Journal,,1,4-6,,,Yes,Case 273 1857-02-16 Sacramento Democratic State Journal p1c4-6.pdf
273,,San Francisco,California,United States,1857,2,16,,Evening Bulletin,,3,3,,,Yes,Case 273 1857-02-16 San Francisco Evening Bulletin p3c3.pdf
273,,Marysville,California,United States,1857,2,17,,Marysville Daily Herald,,2,3,,,Yes,Case 273 1857-02-17 Marysville Daily Herald p2c3.pdf
273,,San Francisco,California,United States,1857,2,20,,Alta California,,1,2,,,Yes,Case 273 1857-02-20 Alta California p1c2.pdf
273,,Los Angeles,California,United States,1857,2,21,,Los Angeles Star,,2,3,,,Yes,Case 273 1857-02-21 Los Angeles Star p2c3.pdf
273,,San Francisco,California,United States,1857,3,2,,Alta California,,2,3,,,Yes,Case 273 1857-03-02 Alta California p2c3.pdf
273,,San Francisco,California,United States,1857,3,3,,Alta California,,2,2,,,Yes,Case 273 1857-03-03 Alta California p2c2.pdf
273,,San Francisco,California,United States,1857,3,8,,Wide West,,2,6,,,Yes,Case 273 1857-03-08 Wide West p2c6.pdf
273,,New York,New York,United States,1857,3,17,,New York Times,,2,2-3,,,Yes,Case 273 1857-03-17 New York Times p2c2-3.pdf
273,,Detroit,Michigan,United States,1857,3,20,,Detroit Free Press,,1,5,,,Yes,Case 273 1857-03-20 Detroit Free Press p1c5.pdf
273,,Sacramento,California,United States,1857,11,20,,Sacramento Daily Union,,3,4,,,Yes,Case 273 1857-11-20 Sacramento Daily Union p3c4.pdf
274,,San Francisco,California,United States,1855,10,9,,Alta California,,2,3,,,Yes,Case 274 1855-10-09 Alta California p2c3.pdf
274,,Santa Cruz,California,United States,1856,11,1,,Pacific Sentinel,,2,5,,,Yes,Case 274 1856-11-01 Santa Cruz Pacific Sentinel p2c5.pdf
274,,Santa Cruz,California,United States,1856,12,6,,Pacific Sentinel,,2,1,,,Yes,Case 274 1856-12-06 Santa Cruz Pacific Sentinel p2c1.pdf
274,,San Francisco,California,United States,1857,2,21,,Alta California,,1,2,,,Yes,Case 274 1857-02-21 Alta California p1c2.pdf
274,,San Francisco,California,United States,1857,2,21,,Evening Bulletin,,2,2,,,Yes,Case 274 1857-02-21 San Francisco Evening Bulletin p2c2.pdf
274,,San Francisco,California,United States,1857,2,26,,Evening Bulletin,,3,3,,,Yes,Case 274 1857-02-26 San Francisco Evening Bulletin p3c3.pdf
274,,Santa Cruz,California,United States,1857,2,28,,Pacific Sentinel,,2,3,,,Yes,Case 274 1857-02-28 Santa Cruz Pacific Sentinel p2c3.pdf
274,,Santa Cruz,California,United States,1877,5,12,,Santa Cruz Sentinel,,1,4-5,,,Yes,Case 274 1877-05-12 Santa Cruz Sentinel p1c4-5.pdf
